filepath,superclass,class
../archive (2)/train/cricket/087.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_9224.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/119.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/006.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_9252.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/120.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_2845.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/089.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/051.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/113.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/100.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/038.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_682.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/047.jpg,field & team ball sports,cricket
../archive (2)/test/cricket/1.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1868.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/072.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/029.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/042.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_2094.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_5335.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_5228.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/058.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/011.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/096.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_7739.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/095.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/028.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_5272.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_4716.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_6456.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_4786.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/035.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/103.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/018.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/102.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/013.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/043.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/024.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/032.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_2246.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/075.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/121.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/066.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/036.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_8269.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/064.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_6469.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/123.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/021.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/010.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/008.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1715.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_8817.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/016.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_7181.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/078.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_5571.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_8960.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_6606.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_773.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/086.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/060.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/002.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_4619.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_62.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/056.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/112.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/094.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_4922.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_6036.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_2574.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_4525.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/080.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_8557.jpg,field & team ball sports,cricket
../archive (2)/test/cricket/2.jpg,field & team ball sports,cricket
../archive (2)/test/cricket/4.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1304.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/077.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/065.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/063.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1455.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_3800.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/082.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/085.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/004.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_2579.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/048.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/129.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/128.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/040.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/044.jpg,field & team ball sports,cricket
../archive (2)/test/cricket/3.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1498.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1135.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/104.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/105.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/090.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_7679.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/061.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/020.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/030.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_3119.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1557.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/117.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_362.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_2525.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_6797.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/033.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_8864.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/017.jpg,field & team ball sports,cricket
../archive (2)/train/cricket/052.jpg,field & team ball sports,cricket
../archive (1)/train/cricket/Image_1857.jpg,field & team ball sports,cricket
../archive (2)/train/horseshoe pitching/047.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/067.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/032.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_8704.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/009.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_6154.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/011.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_5745.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_7855.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_1506.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/029.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/049.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/086.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/054.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/100.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_1872.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_295.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/020.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/044.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/015.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/077.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/039.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/076.jpg,precision & target sports,unknown
../archive (2)/train/horseshoe pitching/073.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_5884.jpg,precision & target sports,unknown
../archive (1)/train/horseshoe pitching/Image_4135.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_651.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/038.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/060.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/006.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/053.jpg,precision & target sports,horseshoe pitching
../archive (2)/valid/horseshoe pitching/3.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_2675.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_5507.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/033.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_5136.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/005.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_8104.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/084.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/013.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/056.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/081.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_2312.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/062.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_1813.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_2531.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/017.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/074.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/102.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/091.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/052.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_3269.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_7301.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_8372.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_1149.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/026.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_7614.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/042.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_6476.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_2835.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/094.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/016.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/065.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_8527.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_4744.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/030.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_5586.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_991.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/079.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/090.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_9389.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/075.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_2414.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/061.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_3103.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_2744.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/085.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_8948.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/024.jpg,precision & target sports,horseshoe pitching
../archive (2)/valid/horseshoe pitching/4.jpg,precision & target sports,horseshoe pitching
../archive (2)/test/horseshoe pitching/1.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/066.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_67.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/012.jpg,precision & target sports,horseshoe pitching
../archive (2)/train/horseshoe pitching/007.jpg,precision & target sports,horseshoe pitching
../archive (1)/train/horseshoe pitching/Image_7943.jpg,precision & target sports,horseshoe pitching
